user,location,tweet,Date,Tweet Coordinates
YvonneTelting,The Netherlands,"RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 12:45:04,
Saintsup_Indo,Jakarta,"RT @SaintsupL: Asia-Pacific Rankings on Weibo 
5-Dec Number 5 ❤️
#Saint_sup
#MingEr https://t.co/bHxn7IZm4T",2020-12-06 12:44:55,
keepie1,,RT @SciteCito: UK to send aircraft carrier strike group to waters near Japan https://t.co/QlOCHegoG9,2020-12-06 12:41:23,
graham_euan,Singapore,@DefenceSenseUK @bdc_1234 There was a a yawning gap between ship visits after the swingeing 2010 SDSR. But no quest… https://t.co/RpH7tlws6d,2020-12-06 12:40:00,
akhetaton11,,"RT @RANDCorporation: President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-Paci…",2020-12-06 12:39:31,
nebukuromon,関東地方,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 12:36:02,
superathlete9,"Canberra, Australia","RT @NikkeiAsia: INDO-PACIFIC SECURITY | A NEW FIRST

The@USNavy has announced the formation of an ""an agile, mobile, at-sea command"" in the…",2020-12-06 12:34:37,
ft555,広島県,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 12:33:46,
shivusoni424, India,"RT @GharWapasi_: 8/n

I think that the Bipin Rawat Doctrine of ""2.5 front war"" will get tested in couple of years.

In it's quest to encirc…",2020-12-06 12:29:28,
ossifragebot,,What if it had the colours of a(n) Indo-Pacific humpbacked dolphin?,2020-12-06 12:26:01,
RpfSiwan,siwan,RT @arunkumar783: Greetings to Indian Naval Force on #NavyDay2020! Newly acquired strength evokes confidence in Indian Ocean and Indo Pacif…,2020-12-06 12:17:27,
4skillsenglish,"Tokyo, Japan",UK to send Queen Elizabeth aircraft carrier strike group to waters near Japan https://t.co/2gVTweJUWk https://t.co/6AA6J3NpWs,2020-12-06 12:11:02,
tkmeyer2020,"Georgia, USA",RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 12:02:49,
xj99k63kPVdK96w,金沢 Kanazawa,RT @USARJ_PAO: U.S. Army and @JGSDF_WA_pr stage personnel and equipment at Camp Kengun in preparation for Yama Sakura 79. YS is the largest…,2020-12-06 11:59:24,
ArvindKaul9,"Ayodhya,Bharat (India)224001",RT @Chellaney: My essay: Biden has been wrong on China virtually his entire career. Will he get it right as president? Biden will take offi…,2020-12-06 11:59:01,
SchiphorstSkip,🌍🌎🌏,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 11:50:34,
Clark_IO,,RT @USARJ_PAO: U.S. Army and @JGSDF_WA_pr stage personnel and equipment at Camp Kengun in preparation for Yama Sakura 79. YS is the largest…,2020-12-06 11:48:26,
Mevadadharmesh3,"Gujarat, India","RT @DPG_ORG: 'Indo-Pacific Monitor' covers China’s authoritarian assertions &amp; Islamist terrorism, &amp; other events that impact stability in t…",2020-12-06 11:46:59,
MAC__V,,RT @USARJ_PAO: U.S. Army and @JGSDF_WA_pr stage personnel and equipment at Camp Kengun in preparation for Yama Sakura 79. YS is the largest…,2020-12-06 11:46:37,
Perigord24000,France,RT @nathalieguibert: Confirmation : #UK to send aircraft carrier strike group to waters near Japan https://t.co/BPd9R9V169,2020-12-06 11:45:46,
helleaalto,,"@extremetemps Some quite good values for long-term stations I've found from Wikipedia:
Oranjestad, Aruba: 20,5 C
Wi… https://t.co/yFxiVghndJ",2020-12-06 11:41:06,
nathalieguibert,France,Confirmation : #UK to send aircraft carrier strike group to waters near Japan https://t.co/BPd9R9V169,2020-12-06 11:40:58,
ravindiren,,RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 11:40:50,
moreno2k14,"Puerto Rico, USA",RT @ShigesaburoO: UK to send aircraft carrier strike group to waters near Japan https://t.co/pmMvMrri9S,2020-12-06 11:37:47,
USARJ_PAO,"Kanagawa-ken, Japan",U.S. Army and @JGSDF_WA_pr stage personnel and equipment at Camp Kengun in preparation for Yama Sakura 79. YS is th… https://t.co/CHQmroX4Hm,2020-12-06 11:37:02,
