user,location,tweet,Date,Tweet Coordinates
Naruto_ForLife,Hidden Sand village ,Quad wipe https://t.co/Tu2aFch1QA,2020-12-05 21:47:45,
NurveNebula,Grind Station,"She talks about the quad head, but not the triple head?:/ https://t.co/2lNoiXb4wK",2020-12-05 21:47:37,
Tokyo_Quad_,,RT @NBA2K: Who's got the best City Jerseys? 🏙️ https://t.co/jCNJKIfkS7,2020-12-05 21:47:36,
NgaraTinu,,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 21:47:30,
SideAtv,,Pair Front Left Right CV Axle Drive Shaft for 2006 2007 Suzuki King Quad 700 https://t.co/FzlYMJzzJy eBay https://t.co/2IPlNEZgrg,2020-12-05 21:46:02,
ChrissyHell,6094 Axams,RT @RGinHD: My very last video on the core 2 quad. It’s been a fun 12/13 years but it’s time to let this old beast rest. https://t.co/VabXV…,2020-12-05 21:45:58,
Rocketsinaus,,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:45:37,
dudemandaddy,"Gilroy, CA","@saylahachey Quad venti mocha, extra hot, no whip... watching my diet....",2020-12-05 21:45:14,
podadei987,,"@ShekharGupta Japan's new PM seems more interested in working with Aus, Indonesia and Vietnam than India for some r… https://t.co/H4nZODBFPc",2020-12-05 21:44:27,
JustSaySilver,,Game starts and gets a quad feed. (Got my last 2 rapid kills as well) and no gold or diamond pop up. Not even the s… https://t.co/6u3G4yeILP,2020-12-05 21:44:17,
SamRosalez_28,"Edinburg, TX",Pinche gente sangrona chingada! A bitch went to two Starbucks and both had long fucking lines! A bitch just tryna g… https://t.co/PR6vGBcpLX,2020-12-05 21:42:59,
WPKat,Alaska,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:42:22,
bpd3m0n,they/them ☀️♒️🌙♋️💫♍,"RT @dykeachillean: A DOWRY OF BLOOD by @s_t_gibson 

-Adult gothic romance 
-Dracula’s Brides with all bi characters 
-m/f/f/m quad 
-crumb…",2020-12-05 21:41:27,
wandering_wanda,UD '21 ,My quad really helped me condense 20 photos into 7 bc I was struggling 😭😂,2020-12-05 21:41:26,
kelsidk_,New Zealand,@youngbullbands @LunosNocturne this is absolutely insane to me!? i broke my wrist crashing a quad into a fence n ne… https://t.co/KOF6xd8dS0,2020-12-05 21:41:24,
quad_damage_,"Alberta, Canada",RT @PuccaNoodles: reminder please try to keep these scooters off the sidewalk as much as possible :’D I have to fight to move them so I can…,2020-12-05 21:41:04,
jarodgray,Oklahoma ,Gotta love the college football quad box! @ESPNCFB https://t.co/czmeBAquyr,2020-12-05 21:40:39,
Nuijens,,"I just earned the 'Dubbel, Tripel and Quad Oh My! (Level 13)' badge on @untappd! https://t.co/rim04SZKDv",2020-12-05 21:39:35,
eledonkstore,"Florida, USA",GMWZ #Tablet 10.1 3GB RAM 32GB ROM Android 9.0 MT8163 Quad Core #Tablet PC 1920×1200 IPS 6600mAh WiFi #Tablet… https://t.co/on0luYBUq4,2020-12-05 21:39:32,
Daavidovici,"Reno, NV","Pick your $7 COOKS champagne corks out of the grass from the quad, you lazy asshole.",2020-12-05 21:39:08,
loon_ebooks,bot ,"my name is kancamangus loon mountain express quad, you compared Heathers to mean girls, prepare to die",2020-12-05 21:38:57,
home_yard,W,RT CountryLiving: How to: Quad Exercise https://t.co/XdxD2w9dx2,2020-12-05 21:36:28,
Tokyo_Quad_,,Can someone plzzz buy me Cold War🥺🥺🥺 https://t.co/xICpEqC0Rn,2020-12-05 21:36:20,
randy_holmgren,,I looked outside and saw all the snow and I’ve never missed my quad more than now 😥.,2020-12-05 21:35:45,
quad_9s,,"Come hang out in 30 minutes! I’ll be playing some sweet, sweet edh with @chrisvondoom1, @Cmassive13, and @LeojPies!… https://t.co/O7x1yn3JUU",2020-12-05 21:35:15,
Dreamsinsun84,,@DarkArtsSquadGh @SoapJenn Yep. If it were up to me though... Spencer wouldn't be Nicolas Bechtel. It would be a ne… https://t.co/qfv4lD5EkR,2020-12-05 21:35:08,
zarate_eric,"Fort Worth, Texas","RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:34:49,
Baker_TV_,"East Midlands, UK",RT @xjGas: Almost a quad head🥺 #ColdWar https://t.co/EDn59dTjP9,2020-12-05 21:34:43,
xjGas,Trying to hit a clip,Almost a quad head🥺 #ColdWar https://t.co/EDn59dTjP9,2020-12-05 21:33:51,
jamieson8887,,This is quad gunna run tonight for unlimted #PS4share https://t.co/LCn4Fl6LN5,2020-12-05 21:33:19,
TeamJacksonKick,"Alabama, USA","60 degrees &amp; Sunny here in beautiful, South Alabama.

Got a quick quad chart in to show the guys that will be train… https://t.co/oLzIe8Sruf",2020-12-05 21:33:18,
GameInGold,"Texas, USA","RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 21:33:09,
5av1d,"Manchester, England",When you had a quad 4x4 monitor setup... where do you put the webcam?,2020-12-05 21:31:56,
UmbreonShifter,upside down,I think I've learnt more useless shit from the quad in my school than actually learning something.,2020-12-05 21:30:57,
SP00KTRE,,"Chad: enjoy your quad unit
Me: fuck them kids I’m here for Rengoku
Chad: what about the girl
Me: I hope Douma eats her aGAIN",2020-12-05 21:30:28,
GurlitsCait,,I got this quad free from @Influenster and I love it. It has really beautiful shades in it. @TOMFORD https://t.co/DsGhGtuAVN,2020-12-05 21:30:23,
Kaisa_CA,Canada,#Splatoon2 #NintendoSwitch weire quad https://t.co/5zJ3VKiqQh,2020-12-05 21:30:22,
Tech__Deals,,"SAVE $70.00 !!!

ASUS F512DA-EB51 VivoBook 15 Thin And Light Laptop, 15.6” Full HD, AMD Quad Core R5-3500U CPU, 8GB… https://t.co/CV9z49Qmtp",2020-12-05 21:30:00,
a_fun_bot,,Thirty years ago i saw Dubs in the quad,2020-12-05 21:29:24,
TheCut,"New York, NY","""The skates not only gave me a new hobby, but also a sense of accomplishment, which, when you’re not really leaving… https://t.co/ABSePEBZXK",2020-12-05 21:28:39,
jtkelly216,,"@qctimes Did the patients have other known conditions as well?
Cancer? MS? Other?
You should be more specific befor… https://t.co/95aZKd3wpS",2020-12-05 21:28:30,
DerbyAD,"Derby, KS","RT @Channel060: Quad Results 
1st place Derby 
2nd place Campus 
3rd place Mulvane
4th place West",2020-12-05 21:27:52,
Tanis42,,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:27:28,
DaddyWashburn,,@cjamesauthor @skinpupmart @SiAlexander5 @DreamerInthe @muscleaddict99 @reeddune @spikepup93 @dredlifter… https://t.co/MYN3LDnVr8,2020-12-05 21:27:15,
ANTFACE1,,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:27:07,
dreadxen,"Metz, France",RT @heartbreakid333: Just choked a quad headshot KBS wtf 🤬 I’m fuming,2020-12-05 21:26:15,
heartbreakid333,"Mount Pleasant, TX",Just choked a quad headshot KBS wtf 🤬 I’m fuming,2020-12-05 21:25:31,
KlHeincker,,"RT @Channel060: Quad Results 
1st place Derby 
2nd place Campus 
3rd place Mulvane
4th place West",2020-12-05 21:25:28,
Leftoman_,Nuketown,"RT @FlakoPhnx: Aye ... lil Quad Head on Nuketown CW (missed x2) 🤹🏻‍♂️

@OmenOrigins_ https://t.co/84h3DAfcXS",2020-12-05 21:24:56,
garland_paige,Australia,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:23:39,
goakka,,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 21:23:23,
fieldraccoon,in your local tesco,Sniping against bots is so fun the quad feeds makes me happy inside,2020-12-05 21:22:51,
CDThePlayer,Yorkshire and The Humber,I'm QUAD X! #Splatoon2 #NintendoSwitch https://t.co/dSYCZBgXXK,2020-12-05 21:22:48,
iSynir,"Iowa, USA",RT @iSynir: ALMOST JUST GOT A QUAD FEED IN SND 🥴 https://t.co/u8ObLV6FUt,2020-12-05 21:22:25,
_AyyU7,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Quad Flip Flap🇵🇹😤 https://t.co/9W0MM1u9ZU,2020-12-05 21:22:01,
x0n_i,,RT @RazeSpl2: Elitre quad in ebtv set + a funni double https://t.co/XMBwdzekc8,2020-12-05 21:21:40,
RyanMystkowski,"Solon, OH",@MikeAmmo He made snapping the shotgun look like a quad rotation figure skating jump performed by some random drunk… https://t.co/77KOW7E7VH,2020-12-05 21:21:37,
AlertTrade,,"RT @AlertTrade: #AutomatedTrading #AlgoTrading #MachineLearning
$HBI
$PEB
$UFCS
$ATNX
$EDF
$GBDC
$EDI
$CINF
$TSC
$JMP
$CAPL
$GNCA
$HIE
$HTL…",2020-12-05 21:21:32,
BigHomieKODAQ,ATL/ LA,"RT @Just_JayyTee: - Working  as an extra for The Quad; The Hate You Give, etc 

- Guest appearance on @BigHomiesHouse w/ @BigHomieKODAQ 

-…",2020-12-05 21:21:28,
QUAD_JONAS," ""we will prosper mightily""","@hendopolis ""we couldn't have done it without #brexit""",2020-12-05 21:21:14,
Just_JayyTee,708|954| 225|504| 404,"- Working  as an extra for The Quad; The Hate You Give, etc 

- Guest appearance on @BigHomiesHouse w/… https://t.co/h1sNfRvemU",2020-12-05 21:20:48,
vorehime_,she tops,just downed a quad shot and two edibles on an empty stomach is this microdosing,2020-12-05 21:20:45,
xOriginalDotx,3rd Dot,"RT @FlakoPhnx: Aye ... lil Quad Head on Nuketown CW (missed x2) 🤹🏻‍♂️

@OmenOrigins_ https://t.co/84h3DAfcXS",2020-12-05 21:20:42,
TheRealDpan,"Toronto, Ontario","Mcisaac program of excellence exclusives/150 $2
Mcisaac golden futures $1
Zadina chl star rookies $2.50
Mcdavid bla… https://t.co/Dxtw4X0FVm",2020-12-05 21:20:15,
AlertTrade,,"#AutomatedTrading #AlgoTrading #MachineLearning
$HBI
$PEB
$UFCS
$ATNX
$EDF
$GBDC
$EDI
$CINF
$TSC
$JMP
$CAPL
$GNCA… https://t.co/ctivvLSP3y",2020-12-05 21:20:02,
tripinhell,"Las Vegas, NV",@Frogerta The quad. Ugh!,2020-12-05 21:19:01,
RLeech6,,RT @wolfburn_whisky: To celebrate #StAndrewsDay we’re doing another #competition. This time you can #win one of our #Wolfburn #Christmas mi…,2020-12-05 21:18:52,
RazeSpl2,Austria,Elitre quad in ebtv set + a funni double https://t.co/XMBwdzekc8,2020-12-05 21:18:48,
InkyzBackUp,,"@Frogerta YEP...we used to smoke in the ""quad"" outside",2020-12-05 21:18:30,
CorlessHanson,Canada,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:17:54,
cicispillsink,screaming into the void,Need to put some miles on my quad skates soon. They are too pretty to be in the house collecting the dust the way t… https://t.co/O1EADWnCBx,2020-12-05 21:16:52,
Mandari25733571,,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:16:45,
BbyCiro,I love you ♡ Shay ♡ Xyian ,Not me shooting through a quad collat on Cw lastnight. 🥱,2020-12-05 21:16:44,
TribbleIndustr1,,@Shorty56167141 @RTerriers2 @AnjillofLight_ @LovesTheLight @TheHammertime__ Ivan load the shotgun shells! Good nigh… https://t.co/lY2mf3zc7a,2020-12-05 21:16:42,
paulaagogo,"Texas, USA",@NextLevelShittt Oh yeah Mayan day of new beginning or ending depending on who is deciphering it so quad of doooooom,2020-12-05 21:14:06,
GrailSummoner,ARKS SHIP 02 - UR,"Kimetsu no Yaiba collab has the first ever quad unit, making it fundamentally better than any of the idol collabs",2020-12-05 21:13:01,
davydjoshua___,,Check out COD $quad Tourney https://t.co/7vT6unKWq4,2020-12-05 21:10:58,
AppleRTweet,From the Cloud,"RT @AppleRefurbs: 2020 13"" Intel 1.4GHz/512GB #Apple #MacBook Pro for $1229, refurbished, at Apple. $270 off. Free ship, 1-yr warranty http…",2020-12-05 21:10:22,
AppleRefurbs,Online,"2020 13"" Intel 1.4GHz/512GB #Apple #MacBook Pro for $1229, refurbished, at Apple. $270 off. Free ship, 1-yr warranty https://t.co/RJj3C7I1my",2020-12-05 21:10:02,
BigEasySaving,"St Petersburg, FL",Lenovo ThinkPad X280 Intel Quad Core i7 512GB SSD 16GB RAM FHD Touchscreen Win10: Price: $799.95 Category: PC Lapto… https://t.co/Rt08tHRMJQ,2020-12-05 21:08:33,
asteriberri,Midwest USA,"quad!! 
also the cutoff at the end makes me think of the ""we'll be right back"" meme https://t.co/n3mPjpT0L2",2020-12-05 21:08:27,
Burnzed,900+ Subs,RT @Nate_10M: Triple Collat so pissed should of hit nosc for quad but my reaction was to much!! @EmgClique https://t.co/XHUpPSftPD,2020-12-05 21:08:12,
HeavyHarry21,"New Lexington, OH","Very Proud of our Wrestling Panthers today!! Went 3-0 at the Cambridge Quad.

Beat Philo 60-22
Beat Cambridge 61-12… https://t.co/GQ8jlpDEjk",2020-12-05 21:07:43,
JoshSarkar,,@_DanielRz_ I have a newborn (29 days) and don’t sleep more than a few hours a day.  Tried to jog with dogs yesterd… https://t.co/6pVCkOsfex,2020-12-05 21:07:29,
uhsilent,At home ,RT @hmmalyssa: spilt quad head?!?!? https://t.co/0JR6UM0bQo,2020-12-05 21:05:26,
kobewaderuss,,@JokicBestCenter @Officialj0nn @TheHoopCentral @avarwallace When he had Corona and a Quad injury yet still managed… https://t.co/2NVytZxYHt,2020-12-05 21:05:25,
alfredanchor,"Miami, FL","RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 21:05:25,
quad_power_tech,,"@Tife_fabunmi @davido @officialOLAMIDE you need to check DOTTI's performance out, this guy is badder than baddest",2020-12-05 21:05:01,
dcaponi22,618🙏573🐯,Elijah is the best thing to happen at Mizzou since the inception of $1 quad wells,2020-12-05 21:04:19,
_Krazzyy_,Classified,@eRaFuziion Not like a quad X3 not nuke town ain’t good tho,2020-12-05 21:04:03,
descuentoschina,España,"🔸Realme 5i 4GB 64GB Snapdragon 665 AIE 12MP Quad camera 6,5 ""smartphone 1600x720x5000 mAh a 163.97€ ❗⚡ (PVP:252.51€… https://t.co/jNLa2oTC2z",2020-12-05 21:03:58,
EmgClique,International ,RT @Nate_10M: Triple Collat so pissed should of hit nosc for quad but my reaction was to much!! @EmgClique https://t.co/XHUpPSftPD,2020-12-05 21:03:58,
WaterfallRiverJ,,Quad needs to stop using type beats and make quadeca type beats appear on yt. He prolly won’t use lots of type beats on fmty tho ❤️,2020-12-05 21:03:52,
yljadelong,"Texas, USA",@UwU43158847 @PlayAdoptMe Fly ride queen bee for quad stroller? I can add,2020-12-05 21:03:44,
TipsGb,,@Neil197617 I hope you did the quad 😂😂,2020-12-05 21:02:22,
myqctoday,,"COVID-19 has claimed another six lives in the Quad-Cities. Since Sunday, Nov. 29, 42 Quad-Citians have died from th… https://t.co/kwuLyEXcCB",2020-12-05 21:01:05,
DalevilleWrestl,,@hunt_Rob It was a quad dual at Union City,2020-12-05 21:00:50,
DerickArmijo,Los Angeles,Covid has killed Radio Disney. I remember loving it when it first launched in 1996 with its Weird Al parodies near… https://t.co/DS5kmUvXJI,2020-12-05 21:00:36,
quad_power_tech,,"@mrmanhere_ Yea boss, ##OnlyOneDotti #DottiOrNothing",2020-12-05 21:00:33,
gayproxie,gemini ☼ | virgo☽ | leo ⇡,tbinking about the time i got into a quad crash and i was wearing a helmet but the fucking strap was still in it so… https://t.co/MfmSpz9jzI,2020-12-05 20:59:38,
quad_power_tech,,@kusssman DOTTI's performance is top notch 💯💯,2020-12-05 20:59:35,
Tyshawn43819841,,"I hit a Quad kill
#zaidatfup 
#XboxOne 
#CallofDuty 
#clips 
@TeamZaida 
@ZD_Moonkiller 
@epocalypze https://t.co/cNwqEh0Wfz",2020-12-05 20:59:30,
Nyaglfar,Texas,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:57:17,
C21QuadJRealty,"Glen Rose, Texas","Do you prefer your home and decor to appear symmetrical and specifically placed, or is a more cluttered, eclectic l… https://t.co/tJ3wuaFQwQ",2020-12-05 20:57:14,
quad_power_tech,,@SMiTHiE___ Dotti performance is top notch,2020-12-05 20:57:14,
CountryLiving,"Birmingham, Alabama",How to: Quad Exercise https://t.co/KwBKW8o5FI,2020-12-05 20:57:00,
Quad_Mist,,Great Sphinx of Giza,2020-12-05 20:56:14,
brianu24,"Jackson, MO",@MaxROIFarmer Ejector scraper and your quad track. Then you can venture into his grade control also.,2020-12-05 20:56:06,
_xxbigmousexx_,,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:55:49,
theykilledcam,☾ x HH,@BEPSll @zionlmfao One of them slows the L11 to like barely fast enough for a quad feed,2020-12-05 20:55:27,
chikahisos,,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:54:38,
carrillo_alondr,"San Bernardino, CA","Honestly, I wanted to have another baby next year so my daughter can have a sibling but tbh... I want a dirt bike &amp;… https://t.co/ZvGRYmMSKx",2020-12-05 20:54:10,
iSynir,"Iowa, USA",ALMOST JUST GOT A QUAD FEED IN SND 🥴 https://t.co/u8ObLV6FUt,2020-12-05 20:53:26,
Nate_10M,SUBSCRIBE ,Triple Collat so pissed should of hit nosc for quad but my reaction was to much!! @EmgClique https://t.co/XHUpPSftPD,2020-12-05 20:53:23,
Dispatch_Argus,"Moline, IL","COVID-19 has claimed another six lives in the Quad-Cities. Since Sunday, Nov. 29, 42 Quad-Citians have died from th… https://t.co/lNh5jQy0on",2020-12-05 20:53:07,
saylahachey,"Portland, OR",RT @sionjonesbooks: @saylahachey Quad shot Venti mocha,2020-12-05 20:53:03,
craftbeericans,"Carterville, IL",Drinking a Bourbon Barrel Quad by @Boulevard_Beer @ 618 Tap House — https://t.co/qEwmeTQg3P,2020-12-05 20:52:45,"{'type': 'Point', 'coordinates': [-88.9667, 37.7449]}"
sionjonesbooks,Deep in the Heart of Texas,@saylahachey Quad shot Venti mocha,2020-12-05 20:52:42,
craftbeericans,"Carterville, IL","I just earned the 'Dubbel, Tripel and Quad Oh My! (Level 3)' badge on @untappd! https://t.co/H30ZPvxj5w",2020-12-05 20:52:40,
MrSuperCatMan,,"#Splatoon2 #NintendoSwitch
wasn't a quad https://t.co/qKHQqCSlqI",2020-12-05 20:52:09,
ExoRainn,Ephemera is best boy,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:51:12,
NiecyOKeeffe,Ireland.,"@TheYunners A good idea. They’ll put a statue up of me in the quad, when I return with the greatest pizza research paper ever submitted.",2020-12-05 20:50:57,
5now_uk,,@quad_9s Nice tint,2020-12-05 20:50:33,
jfboers,"Atlanta, Georgia, USA","RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:50:29,
AppleRTweet,From the Cloud,"RT @AppleRefurbs: 2020 13"" Intel 1.4GHz/256GB #Apple #MacBook Pro for only $1059, refurbished, at Apple, $240 off. Free ship, 1-yr warranty…",2020-12-05 20:50:23,
AppleRefurbs,Online,"2020 13"" Intel 1.4GHz/256GB #Apple #MacBook Pro for only $1059, refurbished, at Apple, $240 off. Free ship, 1-yr wa… https://t.co/dPZRRr702F",2020-12-05 20:50:01,
BetterDays11_20,California ,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:47:37,
EvaMorgancay,,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:47:31,
GEOClTlES,World Wide Web,"ASUS F512DA-EB51 ViviBook 15 Thin And Light Laptop, 15.6” Full HD, AMD Quad Core R5-3500U CPU, 8GB DDR4 RAM, 256GB… https://t.co/Etdt6JvqFY",2020-12-05 20:47:29,
Jeff_Shull,California,"@willddawg @KevinWGlass @BenDuBose He was clearly a liability in the playoffs, but I also recognize that had some t… https://t.co/L9W5qZseOK",2020-12-05 20:47:23,
MarkWittig,"orono, mn","I guess if your going to loose, loosing to Quad Aces is the way to go #recpoker https://t.co/6PkcOx7Wnx",2020-12-05 20:47:12,
AllyShadowFox,"San Antonio, TX","RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:47:10,
myqctoday,,"COVID-19 has claimed another six lives in the Quad-Cities. Since Sunday, Nov. 29, 42 Quad-Citians have died from th… https://t.co/CA3Wr2FtKg",2020-12-05 20:47:04,
Nae_owl,"Homeless Miqo'te, SCH disaster","RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:46:26,
LionessElise,Minneapolis,"@Imani_Barbarin A reaching-and-grabbing stick. 

A quad cane or a cane with spread tip so it will balance upright b… https://t.co/6IbXaCYmyp",2020-12-05 20:45:44,
Chadi_Tima,Rabat,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:45:14,
shadow_zone_,Somewhere,Spent months building my quad and already fucked the tie rods up before I even got out to the trails. This shit is… https://t.co/2BwBjEmwj5,2020-12-05 20:44:41,
DaddyOh,VA,"Lower body.  I do better before lunch and kind-of wanted to blow this off. But I couldn't let myself down.  
✅6 rou… https://t.co/qV8TLYZIfC",2020-12-05 20:44:14,
Rezlol_,,do you even quad edit lol @ExJdawg @wtfCharger #WeExotiic https://t.co/r877CBqv4j,2020-12-05 20:43:58,
Omega_Zidan,,"@Keen_SPL Me in vc while watching this:
Keen got a quad??
Wait no he didnt
WAIT NO HE DID LMAO",2020-12-05 20:43:34,
AppDropped_UK,Reino Unido,"Grab a HP Elite 8200 SFF Quad Core i5-2400 3.10GHz 8GB 1000GB  for only £114.94
https://t.co/K0ffZt8WxU https://t.co/OvsbIpDy6x",2020-12-05 20:43:08,
kevinortiz0998,,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:42:26,
AliAdair22,DC-MD-VA area,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:41:24,
NickolaKalla,Pacific Northwest,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:41:10,
qctimes,"Davenport, IA","COVID-19 has claimed another six lives in the Quad-Cities. Since Sunday, Nov. 29, 42 Quad-Citians have died from th… https://t.co/Mmbm0MjMec",2020-12-05 20:41:05,
qctnews,"Davenport, Iowa","COVID-19 has claimed another six lives in the Quad-Cities. Since Sunday, Nov. 29, 42 Quad-Citians have died from th… https://t.co/4dc9H6YKwz",2020-12-05 20:41:04,
icewolf610,Upper MI ,@TeahCartel @AdamVW1958 Perhaps quad?,2020-12-05 20:40:48,
boardman_liz,"Davenport, IA","Former @qctimes  reporter, wife leave $3 million (!!) to benefit the Quad-Cities. Amazing. https://t.co/jsQ1rllrIw via @qctimes",2020-12-05 20:40:41,
mccolldanny,County Durham,"RT @Petunia_Jolt: Wow, thank you @classicminipup for this Rioja Barrel Aged Quad by @McCollsBrewery 🙂 not a one to be guzzled, aroma is ama…",2020-12-05 20:40:36,
zStiq,,"RT @FlakoPhnx: Aye ... lil Quad Head on Nuketown CW (missed x2) 🤹🏻‍♂️

@OmenOrigins_ https://t.co/84h3DAfcXS",2020-12-05 20:38:53,
Ryulaa_,,actually just spoon fed the easiest quad feed ever lmao and I'm just now realizing this should have been a quad hea… https://t.co/hl0fIY4PE3,2020-12-05 20:38:31,
2M_FGC,"Louisiana, USA","RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:37:23,
auxcord_auxcord,"Vero Beach, FL","@caleb_calebheat He was playing better than harden until that quad injury, that really fucked him over and now ever… https://t.co/Jb5SAvpOMT",2020-12-05 20:37:11,
Chasemadgamer,The MaD wOrLd,@tacopill @limerep @KEEMSTAR @gnkn33 @thepaxpox @AdamHen77356301 @LeftFootGames @studio_quad @KatyRose9 @Tazwhole… https://t.co/NL7mF7mBGz,2020-12-05 20:37:00,
AcornerTurning,DM the team to join,"2 on 81 and has a chance, just need a double quad in 10 mins",2020-12-05 20:36:58,
BoatdrinksGoOra,,@Chocotacolate Just had a wild nap. I had a vivid dream I was back at some version of my first school and Buffalo w… https://t.co/3VGfpGEpPc,2020-12-05 20:36:46,
robinsparkles_,"Indianapolis, IN",A vibe ✨ @patmcgrathreal nocturnal nirvana blitz astral quad for the eyes https://t.co/EHLc7da5QD,2020-12-05 20:36:16,
ShmaShops,,Global Version Xiaomi Redmi Note 9 Pro Smartphone 6GB RAM 128GB Snapdragon 720G Octa Core 64MP Quad Camera NFC Mobi… https://t.co/QkCipYea5A,2020-12-05 20:35:54,
LavErrTee,"Providence, RI",@FDshoes @JimDonaldsonJr @John_Fanta @BWMcGair03 @NECsports @FDUKnightsMBB @PCFriarsmbb @TheAndyKatz @AndyBock70… https://t.co/TOfqcL8Kz0,2020-12-05 20:35:26,
Dipboyfrankie,bamawm,Lne for the parnham flllowers last n.. parnham parnham parnham pike quad..💰 https://t.co/bQxQInuPNG,2020-12-05 20:35:21,
ChrisDerps,,"RT @NikkeiAsia: OPINION | SUGA AND THE QUAD
Japan's PM will tread carefully in expanding the #Quad's activities to avoid damaging economic…",2020-12-05 20:33:57,
MirukuVT,,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:33:09,
i_does_diz_24,,@RealCousinB @IAMARTCEO @wazzuphoes Is that crew cab or quad?,2020-12-05 20:32:48,
tshep42,,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:32:34,
bee_bloo,Be water,"RT @granblue_en: The preview for the Demon Slayer collab event has been updated!

The event characters are all FOUR members of the Demon Sl…",2020-12-05 20:31:17,
EugeneRobb2,,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:31:11,
TobyBaratta,"Seattle, WA",".@eirikpls : oh what are these controls? do I have motion controls on??
also eirik: *starts game with quad*",2020-12-05 20:31:04,
MshsOrchestras,"Omaha, NE",RT @AquaPats: Quad 200 IM Results some first time swims and a PR for the Patriots! ⁦@MSHSactivities⁩ https://t.co/ZWV4ebkUXn,2020-12-05 20:29:22,
luckiiyu7,Portland Oregon,"RT @McFaul: 5. Hold a similar summit of democracies in Asia, with the Quad at its core.  Signal a new U.S. commitment to contain and engage…",2020-12-05 20:29:18,
karenmulkey14,,"2020 Lenovo Yoga C740 2-in-1 14"" Full HD 1080p Touchscreen Laptop PC, Intel Core i5-10210U Quad Core Processor, 8GB… https://t.co/yWX2p89Ruc",2020-12-05 20:29:10,
